nro_conabip,nombre,id_departamento,fecha_fundacion,mail
3685,Bib.Pop. Manuel Porcel de Peralta,26077,1992-12-20,
3732,Bib.Pop. Benedicto Terrone,26077,1998-10-20,bp.benedictoterrone@gmail.com
3835,Bib.Pop. Kim Hue,26077,1996-04-08,bpkim-hue@hotmail.com
3414,Bib.Pop. Gob. R. González,26084,1980-01-01,
2551,Bib.Pop. Mariano Moreno,26091,1911-07-16,biblioteca2551@yahoo.com.ar
4033,Asoc. Bib. Pub. Pop. Y Mun Asencio Abeijón,26021,1980-01-01,
4324,Bib.Pop. Osvaldo Bayer,26056,2008-06-11,
2453,Bib. Pop. Juan M. de Pueyrredón,26098,1949-03-20,clara_petachi@hotmail.com
3402,Bib.Pop. José de San Martín,26098,1980-01-01,
3667,Bib.Pop. Don Segundo Milla,26105,1980-01-01,
3584,Bib.Pop. Narlu Owen,26105,1980-01-01,
4252,Asoc. Cultural y Bib. Pop. Tesis 11,02000,2004-03-08,tesis11@tesis11.org.ar
1344,Bib.Pop. Dr. Tristán J. González,02000,1928-03-30,trjgonzalez@outlook.com
1843,Asoc.Vec. Cir.Cult. Belisario Roldán de Versailles,02000,1980-01-01,bibliotecabelisarioroldan@yahoo.com.ar
1975,Bib.Pop. El progreso,02000,1916-03-01,
2675,Bib.Pop. Dr. Angel M. Giménez,02000,,
3884,Bib. Pop. Por caminos de libros y solidaridad,02000,1999-10-22,
4266,Bib. Pop. La Memoria de Nuestro Pueblo,02000,2005-12-22,bplamemoria@gmail.com
4268,Bib.Pop. Creando Horizontes Educativos,02000,2010-03-01,bibliopopuche@hotmail.com.ar
4295,Bib.Pop. Manuel Ugarte,02000,2009-02-26,bibliotecapopularmanuelugarte@gmail.com
4318,Bib.Pop. Juan José Castelli,02000,2010-03-26,
4341,Bib. Pop. 26 de julio,02000,2010-10-01,biblio.26dejulio@gmail.com
947,Bib.Pop. Ciencia y labor,02000,1918-05-25,bpcienciaylabor@gmail.com
1131,Bib.Pop. William C.Morris,02000,1907-11-07,bibliomorris@hotmail.com
1187,Bib.Pop. Pueyrredón sud,02000,1920-03-21,bibliotecapueyrredonsud@gmail.com
1351,Bib.Pop. El resplandor,02000,1928-12-20,susanapariani@hotmail.com
1375,Bib.Pop. Juan María Becciu,02000,1915-10-01,bibliotecabecciu@gmail.com
1793,Bib.Pop. 25 de Mayo,02000,1932-11-15,
1943,Bib.Pop. Bernardino Rivadavia,02000,1924-04-21,bibliotecabrivadavia@yahoo.com.ar
1991,Bib.Pop. Juan Pablo Echagüe,02000,1929-02-01,
2014,Bib.Pop. Gral. Benito Nazar,02000,1936-05-01,bibliotecanazar@yahoo.com.ar
2111,Bib.Pop. y Cent. Cult. Alfredo Costa,02000,1980-01-01,centroproteccion@latinmail.com
2177,Bib.Pop. Mariano Boedo,02000,1980-01-01,bibliotecapopularmarianoboedo@yahoo.com.ar
2233,Asoc.Vec. y Bib.Pop. Villa del Parque,02000,1929-01-01,asocvecvilladelparque@hotmail.com
2558,Bib.Pop. Gral. Alvear,02000,1950-10-25,asociacionalvear@yahoo.com.ar
2828,Bib.Pop. Eurindia,02000,1941-03-25,
2916,Bib.Pop. Universidad Popular de Belgrano Alfredo Fazio y Bi,02000,1941-12-23,bibazarolagil@hotmail.com
2992,Bib. Argentina para ciegos,02000,1924-09-18,
2994,Bib.Pop. Juan B. Rebagliati,02000,1932-05-29,bibliotecarebagliati@yahoo.com.ar
3019,Bib.Pop. Juan Bautista Alberdi,02000,1933-06-12,bibliobocajuniors@yahoo.com.ar
3270,Bib.Pop. Casa de la Cultura de Liniers,02000,1994-03-05,
3982,Bib.Pop. Lectores del pueblo,02000,1980-01-01,
4006,Bib.Pop. Dr. Arturo Jauretche,02000,2001-12-18,
4034,Bib.Pop. Hijos del Barrio Piedrabuena Asociación Civil,02000,2001-09-21,bibliotecapopularpiedrabuena@gmail.com
4197,Bib. Pop. Federico Lacroze,02000,1980-01-01,bpflacroze@gmail.com
4207,Cen. Cult. y Bib. Pop. Carlos Sanchez Viamonte,02000,1980-01-01,carlossanchezviamonte@yahoo.com.ar
18,Bib.Pop. Helena Larroque de Roffo,02000,1916-05-01,asociacionroffo@yahoo.com.ar
19,Bib.Pop. 12 de Octubre,02000,1910-10-12,popular12deoctubre@hotmail.com
25,Bib. Obrera Juan B. Justo,02000,,bibliotecaobrerajuanbjusto@gmail.com
28,Bib.Pop. Villa Pueyrredón Norte,02000,1916-06-16,bibliotecapueyrredon@hotmail.com
32,Bib.Pop. Alberdi,02000,1910-07-08,bibliotecapopularalberdi@yahoo.com.ar
62,Bib.Pop. D.F.Sarmiento,02000,1980-01-01,
77,Bib.Pop. Cornelio Saavedra,02000,1918-03-14,
78,Bib.Pop. José Enrique Rodo,02000,1917-03-25,bibliotecajerodo@yahoo.com.ar
4347,Bib.Pop. de Embalse Teresa Sul,14007,2013-10-30,
3904,Bib.Pop. Rvdo. Félix Enrique,14007,2000-08-29,bibliopopularf.enrique@hotmail.com
4346,Bib. Pop. Restituta Albarracín de González,14007,2011-08-20,bibliotecapopularlosreartes@gmail.com
2768,Bib.Pop. Almafuerte,14007,1959-05-17,
3769,Bib.Pop. Dr. Manuel Belgrano,14007,1998-11-07,biblio.vgb@gmail.com
3645,Bib.Pop. Ricardo Rojas,14007,1998-03-30,bibliotecarojas@yahoo.com.ar
534,Bib.Pop. Vélez Sársfield,14014,1909-05-11,
870,Bib.Pop. Alberdi,14014,1911-09-11,biblialberdi@yahoo.com.ar
2257,Bib.Pop. Luis J. de Tejeda,14014,1944-12-17,bibliotecatejeda@hotmail.com
2776,Bib.Pop. y Ctro. de Ajedrez Los Amigos de la Cult.,14014,1959-04-12,biblioteca_lac@hotmail.com
2949,Bib.Pop. Joaquín V. González,14014,1969-11-18,
3042,Bib.Pop. y Ctro Juvenil Malvinas argentinas,14014,1980-11-15,bibliotecamalvinasargentinas@hotmail.com
3127,Bib.Pop. Teniente B .Matienzo,14014,1980-01-01,nuevabibliomatienzo@hotmail.com
3218,Bib.Pop. de B.Vista y Fund. P. Milesi,14014,1988-11-28,
3572,Bib. Pop. Barrio Talleres,14014,1986-08-02,bibliotecapopularhugowast@yahoo.com.ar
3707,Bib. Pop. República Argentina,14014,1995-07-16,bpra3707@gmail.com
3789,Bib.Pub.Pop. Nuevo milenio,14014,1980-01-01,
3845,Bib.Pop. Alfonsina Storni,14014,1999-08-01,biblioalfonsinastorni@gmail.com
3905,Bib. Pop. Mi jardín,14014,1990-08-17,bibpopmijardin@gmail.com
4028,Bib.Pop. Atahualpa,14014,1980-01-01,bpatahualpa@hotmail.com
4243,Bib.Pop. Julio Cortázar,14014,1980-01-01,bibliotecacortazarcba@yahoo.com.ar
4245,Bib. Pop.  María Saleme,14014,2005-05-26,bibpopmsaleme@yahoo.com.ar
4286,B.P. Libertad por la Integración Latinoamericana,14014,2007-10-08,bibliotecapopularlibertad@yahoo.com.ar
4309,Bib.Pop. Madre Teresa de Calcuta de Bo. Parque Lic,14014,2007-12-11,bibliopopmadretc@yahoo.com.ar
4322,Bib.Pop. del Bicentenario,14014,2010-09-06,bpbinaudi@gmail.com
4351,Bib. Pop. Casa del Pueblo,14014,2012-05-05,bibliotecacasadelpueblo@gmail.com
4285,Bib.Pop. Alfredo Terzaga,14091,2009-07-20,
1659,Bib.Pop. La Bicicleta,14021,1932-05-18,bibliotecapopularlabicicleta@gmail.com
547,Bib.Pop. D.F.Sarmiento,14021,1912-07-12,
2045,Bib.Pop. Mariano Moreno,14021,1918-07-23,
4290,Bib.Pop. y Ctro Cult. Dumesnil,14021,2010-08-17,bping.dumesnil@hotmail.com
4383,Bib.Pop. Sayana Ctro Cult. El Talar,14021,2009-04-01,sayanacentroculturaleltalar@hotmail.com
2157,Bib.Pop. D.F.Sarmiento,14021,1942-10-03,
4203,Bib.Pop. Cdr. Enrique Carlos Aragón King,14021,1980-01-01,bibliotecaragonking@yahoo.com.ar
2924,Bib.Pop. D.F.Sarmiento,14021,1942-12-05,
4277,Bib.Pop. Cawana,14021,2009-01-16,bibliocawana@gmail.com
3665,Bib.Pub.Mun.Pop. Libro abierto,14021,1980-01-01,
539,Bib.Pop. Jorge Newbery,14028,1917-05-01,
4037,Bib. Pop. del Campillo,14035,1984-05-14,bpdelcampillo@delcampillocoop.com.ar
545,Bib.Pop. D.F.Sarmiento,14035,1919-10-22,b.sarmiento@hotmail.com
2021,Bib.Pop. D.F.Sarmiento,14035,1937-06-27,bpjovita@jovitacoop.com.ar
3772,Bib.Pub.Mun.Pop. Nuestra Señora de Luján,14035,1998-06-22,
4398,Bib. Pop. Rosario Vera Peñaloza,14035,2022-03-21,bibliotecavillavaleria@gmail.com
543,Bib.Pop. D.F.Sarmiento,14042,1916-05-05,
582,Bib.Pop. Esteban Echeverría,14042,1919-04-09,
3723,Bib. Pop. José Hernández,14042,1980-01-01,bpjhernandez@hotmail.com
3031,Bib.Pop. Dr. Raúl Scalabrini Ortíz,14042,1984-03-30,
2162,Bib.Pop. D.F.Sarmiento,14042,1938-09-11,
567,Bib.Pop. Bernardino Rivadavia,14042,1904-09-25,secretaria_gral@bibliotecarivadavia.edu.ar
2406,Bib. Pop. Mun. Mariano Moreno,14042,1942-12-19,biblioteca.marianomoreno@villamaria.gob.ar
3691,Bib.Pop. Luis Roberto Altamira,14042,1997-05-24,biblioteca_altamira@hotmail.com
1403,Bib.Pop. Mariano Moreno,14049,1929-11-03,bibliotecamm2013@gmail.com
1872,Bib.Pop. José Ingenieros,14049,1933-02-06,bjingenieros@intinet.com.ar
3595,Biblioteca Popular Walter Viglione,14056,1997-11-23,bibliopopcarnerillo@yahoo.com.ar
2615,Bib.Pop. Jerónimo L. de Cabrera,14056,1951-04-26,bibpopjlc@yahoo.com.ar
3782,Bib.Pop. Dr. Mota Capdevila,14056,1999-06-10,
2884,Bib.Pop. Teresita Lucchini,14063,1967-05-06,
4014,Bib.Pop. Teresa B. de Lancestremere,14063,1980-01-01,
3915,Bib.Pop.Esc. D.F.Sarmiento,14063,1996-06-23,
2321,Bib.Pop.Pub.Mun. Ermes Desio,14063,1918-01-01,bibliotecacdb@yahoo.com
2424,Bib.Pop. Mariano Moreno,14063,1949-05-25,
3593,Bib.Pop. Isla Verde,14063,1980-01-01,bipop3593@hotmail.com
2197,Ctro. Social Cultural y Bib.Pop.,14063,1939-09-26,
2858,Bib.Pop. San Martín,14063,1918-03-18,
3139,Bib.Pop. Club A.y Mut.Arg.,14063,1980-01-01,
3592,Bib.  Pop. Lidia Cesanelli,14063,1980-01-01,bibliotecapopularlidiacesanelli@yahoo.com.ar
1758,Bib.Pop. Juan Benitz,14063,1917-10-07,juanbenitzbiblioteca@gmail.com
544,Bib.Pop. Florentino Ameghino,14084,1914-07-14,bibliotecaflorentinoameghino@hotmail.com
549,Bib.Pop. Juan Bautista Alberdi,14084,1913-10-12,
3958,Bib. Pop. Juan Filloy,14084,2001-09-09,
2330,Bib.Pop. Mariano Moreno,14091,1946-12-09,bp2330@bepe.ar
1071,Bib.Pop. Nicolás Avellaneda,14091,1923-05-06,
4016,Bib.Pop. José Hernández,14091,2000-06-01,bibliotecajhernandez@tutopia.com
1867,Bib.Pop. D.F.Sarmiento,14091,1934-04-21,bibliotecapopularsarmiento@yahoo.com.ar
3867,Bib. Pop. Babel,14091,1999-01-27,
3055,Bib.Pop. Rosa Areal de Molina,14091,1985-10-26,
2148,Bib.Pop. José Mármol,14091,1938-04-08,
2978,Bib.Pop. José H. Porto,14091,1949-01-16,
3629,Bib. Pop. Leopoldo Lugones,14091,1997-10-16,blugones@gmail.com
4283,Bib.Pop. Aguas que corren,14091,2010-05-14,
3568,Bib.Pop. Efraín U. Bischoff,14098,1980-01-01,bpbischoff@hotmail.com
4238,Bib.Pop. Carmen Abril de Cacciavillani,14098,2003-08-17,
2900,Bib.Pop. José Hernández,14098,1972-04-28,
2866,Bib.Pop. Ricardo Rojas,14098,1969-07-21,bibliotecarrojas@hotmail.com
1756,Bib.Pop. Armando A.Telleria,14098,1929-04-18,bibatelleria@hotmail.com
3011,Bib.Pop. La Asunción de María,14098,1966-12-10,biblioasuncion@hotmail.com
1500,Bib.Pop. Juan Bautista Alberdi,14098,1930-08-24,juanbalberdi1500@yahoo.com.ar
555,Bib.Pop. Mariano Moreno,14098,1910-07-10,
588,Bib.Pop. D.F.Sarmiento,14098,1915-07-09,bibliosarmiento1915@yahoo.com.ar
2751,Bib.Pop. Técnica - ENET Nº 1 Ambrosio Olmos,14098,1955-09-07,
2851,Bib.Pop. Evaristo Segat,14098,1932-05-01,
3015,Bib.Pop. de los sagrados corazones,14098,1970-06-06,bibliotecasscc@hotmail.com
4097,Asoc.Vec.y Bib.Pop. Santiago Coronel,14098,1980-01-01,bpscoronel@yahoo.com.ar
3729,Bib.Pop. Alfonsina Storni,14098,1980-01-01,gracielavaia@hotmail.com
584,Bib.Pop. Mariano Moreno,14098,1918-03-31,
3597,Bib.Pop. Capilla de Remedios,14105,1980-01-01,
4312,Bib.Pop. Jorge Luis Borges- La Puerta,14021,2006-11-29,bpjlborgeslapuerta@hotmail.com
3138,Bib.Pop. Presbítero G. Avila Vasquez,14105,1985-11-06,
4244,Bib. Pop. Alejo Carmen Guzmán,14105,2006-02-10,biblio_alejocg@hotmail.com
2925,Bib.Pop. F. Antonio Rizzuto,14112,1972-10-21,
2794,Bib.Pop.Soc.Cult. Bartolomé Mitre,14119,1961-06-17,
3702,Bib.Pop. Profesor Américo Pablo Tissera,14119,1980-01-01,
2534,Bib.Pop. Gral. San Martín,14119,1950-08-17,bpsmo@yahoo.com.ar
3586,Bib.Pop. Luis Alberto Guerberoff,14119,1996-06-15,bpguerbe@hotmail.com
3333,Bib.Pop.Esc. Victor Mercante,14119,1980-01-01,
864,Bib.Pop. Villa del Rosario,14119,1980-01-01,
3620,Bib.Pop. Orden del colmenar,14126,1996-05-25,info@ordendelcolmenar.com.ar
4395,Bib. Pop. El Manantial,14126,2011-07-08,bibliotecaelmanantialcb@gmail.com
2006,Bib.Pop. D.F.Sarmiento,14133,1935-05-18,
3983,Bib.Pop. Los Hornillos,14133,1980-01-01,bibliohornillos@yahoo.com.ar
4294,Bib. Pop. de Luyaba,14133,2010-11-02,bibliotecapopulardeluyaba@yahoo.com.ar
4213,Bib.Pop. Villa de las Rosas,14133,1980-01-01,bibliotecapopularvilladelasrosas@yahoo.com.ar
4118,Bib.Pop. Doña María de la Plaza de Arias Moreno,14133,2000-09-12,
4145,Bib.Pop.y Pub. José Hernández,14140,1980-01-01,biblioalicia16@yahoo.com.ar
2008,Bib.Pop. de Altos de Chipión,14140,1932-11-23,
3990,Bib. Pop. Martín Fierro,14140,1990-02-07,adriflores71@hotmail.com
3666,Bib.Pub.Mun.Pop. M.E.M. de Chiabrando,14140,1980-01-01,
3853,Bib.Pub.Pop. de Colonia Vignaud,14140,1998-12-07,bivignaud536@hotmail.com
1824,Bib.Pop. José Ingenieros,14140,1934-04-28,bibliotecapopularjifreyre@gmail.com
3623,Bib.Pop. Marcela Rodriguez,14140,1973-05-19,
3931,Bib.Pop. Creciendo,14140,1995-07-03,fernandoercole@hotmail.com
4343,Bib.Pop.José Marcial Enrique Vaudagna,14140,2001-09-01,
3576,Bib.Pub.Pop.Mun Jorge Luis Borges,14140,1997-06-14,
581,Bib.Pop. D.F.Sarmiento,14140,1918-07-09,bisarlasvarillas@gmail.com
2360,Bib.Pop.Inf. Almafuerte,14140,1945-05-13,clubalmafuertelv970@gmail.com
1176,Bib.Pop. Cultura y progreso,14140,1923-11-11,
4232,Bib.Pop. Porteña,14140,1980-01-01,
2265,Bib.Pop. José María Paz,14140,1945-03-05,
560,Bib.Pop. Centro cultural y Bib.Pop.,14140,1926-08-05,bibliotecapopularycc@gmail.com
2426,Bib.Pop. Manuel Lainez,14140,1940-10-10,
3997,Bib. Pop. Mariano Moreno,14140,1980-01-01,bpmarianomoreno@yahoo.com.ar
3044,Bib.Pop.Pub.Mun. Dr. Modestino J. Lescano,14140,1980-06-20,
3748,Bib.Pop.Mun. Quilcahuasi,14140,1980-01-01,
1541,Bib.Pop. Nicolás Avellaneda,14147,1931-03-11,bibliotecapopular4@gmail.com
1647,Bib.Pop. D.F.Sarmiento,14147,1932-01-26,labpdealtagracia@gmail.com
3744,Bib.Pop. Suquia,14147,1980-01-01,
4026,Bib.Pop. San José,14147,1999-10-11,
4392,Garabatos del Valle de Anisacate,14147,2022-07-19,bpgarabatos@gmail.com
4101,Bib.Pop. Flavio Arnal Ponti,14147,1980-01-01,bibliotecaarnalponti@yahoo.com.ar
4362,Bib. Pop. La Urdimbre,14147,2016-05-27,bplaurdimbre@gmail.com
3763,Bib.Pop. Pablo Pizzurno,14147,1998-08-08,pizzurno10@hotmail.com
4019,Bib.Pop. Huerta Grande,14091,2001-06-21,bibliotecahg@gmail.com
4126,Bib.Pop. Manuela R. Medina,14098,1980-01-01,bibliomanuelamedina@yahoo.com.ar
4042,Bib. Pop. y Cent. Cult. Rayuela,14119,2001-07-16,bibliorayuela@yahoo.com.ar
527,Bib.Pop. Almafuerte,14161,1926-07-03,
3520,Bib. Pop. 23 de Septiembre,14161,1996-06-12,bibpopjamescraik@hotmail.com
3596,Bib.Pub.y Pop. Martín Fierro,14161,1997-08-21,biblioppmfierrolp@hotmail.com
2081,bib.pop.Sociedad Recreativa y Cult. Juventud Unida,14161,1930-12-26,
873,Bib.Pop. Justo José de Urquíza,14161,1919-09-14,
2936,Bib.Pop. Poeta Lugones,14161,1976-04-05,bibliotecatancacha@hotmail.com
3731,Bib.Pop. Dr. Octavio Capdevila,14175,1980-01-01,
528,Bib.Pop. Dr. Ramón J. Carcano,14182,1907-04-21,bprjcarcano@yahoo.com.ar
1419,Club y Bib.Pop. Recreativo,14182,1929-08-04,
2737,Bib.Pop. Juan Bautista Alberdi,14182,1947-09-17,malambo_laborde@yahoo.com.ar
586,Bib. Pop Bartolome Mitre,14182,1917-07-14,bibliommm@yahoo.com.ar
4218,Bib.Pop. Morrison,14182,1980-01-01,m10ruben@hotmail.com
1837,Bib.Pop. Pascanas,14182,1931-01-01,atleticopascanas@yahoo.com.ar
2203,Bib.Pop. Manuel Belgrano Y Asoc.Cult.El retoño,14182,1943-06-20,biblio_we@hotmail.com
492,Bib.Pop. D.F.Sarmiento,18007,1901-04-18,
494,Bib.Pop. de Corrientes Dr. Porfirio A. Aquino,18021,,
495,Bib.Pop. José R. Mariño,18021,1980-01-01,biblioctesmagda@hotmail.com
1070,Bib.Pop. Bartolomé Mitre,18021,1925-03-28,
1078,Bib.Pop. Josefina Contt,18021,1923-01-01,bpjcontte1078@yahoo.com.ar
2735,Bib.Tec.Pop. Bernardino Rivadavia,18021,1957-09-13,
3258,Bib.Pop.Esc. Fray J. de la Quintana,18021,1980-01-01,
3298,Bib.Pop. Ernesto Sábato,18021,1980-01-01,librosabato@yahoo.com.ar
3317,Bib.Pop. Arandu,18021,1994-07-08,bparandu@hotmail.com
3337,Bib.Pop. Ñañuva,18021,1980-01-01,nanuva03@yahoo.com.ar
3346,Bib.Pop. Fray Luis de Bolaños,18021,1980-01-01,
3368,Bib.Pop.Esc. José F.de San Martín,18021,1993-08-19,
3813,Bib. Pop. Eva Perón,18021,1998-11-28,bibliotevaperon@arnet.com.ar
3826,Bib.Pop. Rincón del milenium,18021,1980-01-01,
4165,Bib. Pop. Coembá Porá (Lindo Amanecer,18021,1980-01-01,coembapora@yahoo.com.ar
4307,Bib.Pop. Escritores Correntinos,18021,1996-04-02,bibliotecaescritorescorrentinos@hotmail.com
4202,Bib.Pop. Rector Carlos Bobsín,18028,1980-01-01,bpcbobsin@hotmail.com
4104,Bib.Pop. Francisco Madariaga,18028,2004-06-15,bibliopopfm@hotmail.com
517,Bib.Pop. Rivadavia,18035,1914-10-25,acyacbpr@gmail.com
3078,Bib.Pop. Cuatia Renda,18035,1986-06-14,cuatiarenda_@hotmail.com
1373,Bib.Pop. Esc. Angel Estrada,18042,1911-09-11,
1913,Bib.Pop. Dr. J. A. Ferreira,18049,1915-06-21,
501,Bib.Pop. D.F.Sarmiento,18070,1911-11-11,bpsarmientogoya@gmail.com
4264,Bib. Pop.  Barrios del Sur,18070,2007-06-30,
4380,Bib. pop. Marta Elgul de Paris,18070,2015-11-09,
1957,Bib.Pop. Carlos M. de Alvear,18056,1936-07-09,bibliotecapopularalvear@hotmail.com
502,Bib.Pop. Dr. Juan Manuel Rivera,18063,1914-01-01,bibliotecapopularrivera@hotmail.com
504,Bib.Pop. Bernardino Rivadavia,18063,1980-01-01,
3472,Bib.Pop. Leamos juntos,18063,1995-06-08,bpleamosjuntos2010@hotmail.com
2419,Bib. Pop. Mariano Moreno,18091,1948-10-16,
509,Bib.Pop. Literaria Belgrano,18105,1910-09-11,literariabelgrano@gmail.com
1530,Bib.Pop. Domingo F. Sarmiento,18105,1909-11-01,bibliotecasarmientomercedes@gmail.com
2595,Bib.Pop. Gral. San Martín,18105,1940-03-30,bp2595@gmail.com
2918,Bib.Pop.Esc. Presbítero E. Tutak,18105,1969-03-26,
3438,Bib.Pop.Esc. Isabel S. A. de Aquino,18105,1947-04-01,
1311,Bib.Pop. Mariano Moreno,18112,1928-05-01,
506,Bib.Pop. Marcelino A. Elizondo,18112,1909-10-30,biblio506@hotmail.com
1918,Asoc. Bib.Pop.Esc. Dorila P. Méndez,18112,1929-08-30,
2171,Bib.Pop.Esc. Manuel Lainez,18112,1936-04-07,bibliotecalainez@hotmail.com
3909,Bib.Pop. Sin fronteras,18112,2000-08-31,
4224,Bib.Pop. Villa Fedullo,18112,1980-01-01,
1547,Bib. Esc. Pop. Gral. Gregorio Las Heras,18112,1931-08-02,
511,Bib.Pop. D.F.Sarmiento,18119,1904-10-19,bsarmiento@arnet.com.ar
3375,Bib.Pop. Paso de los Libres,18119,1980-01-01,bibliotecapopularpasolibres@hotmail.com
4088,Bib.Pop. Ramón Barboza,18119,2002-03-01,bpramonbarboza@hotmail.com
3559,Bib.Mun.Pop. Gerardo Pisarello,18126,1980-05-24,
3757,Bib.Pop. San Cosme,18133,1998-05-16,bipsancosme@gmail.com
3285,Bib.Pop.Esc. Juan Bautista Alberdi,18140,1916-06-30,bp3285@bepe.ar
3716,Bib.Pop.Asoc. Mario Issac Portillo,18161,1980-01-01,
522,Bib.Pop. Gral. José de San Martín,18161,1914-06-13,
2970,Bib.Pop. Victor Elias Navajas Centeno,18168,1967-09-10,bibliotecavnc@cableat.net
512,Bib.Pop. Bernardino Rivadavia,18168,1980-01-01,biblioteca512@hotmail.com
523,Bib.Pop. Almafuerte,18175,1918-06-09,
4077,Bib.Pop. Teresa de los Andes,18077,2002-05-08,
4110,Asoc.Bib.Pop. Carlos Guido Spano,18084,,bpcgs4110@hotmail.com
4239,Bib.Pop. Arroyo Baru,30008,1997-11-27,bibliotecaarroyobaru@hotmail.com
306,Bib.Pop. Fiat Lux,30008,,bpfiatlux@gmail.com
1251,Bib.Pop. Fábrica Colón,30008,1905-07-26,fabricacolon@hotmail.com
387,Bib.Pop. Gral. Urquíza,30008,1904-04-24,biburquiza@yahoo.com.ar
3482,Bib.Pop. Ubajay,30008,1996-05-25,freddimartin@hotmail.com
381,Bib.Pop. Gral. Mitre,30008,1904-05-01,bpgmitre@yahoo.com.ar
319,Bib.Pop. Olegario V. Andrade,30015,,man.1872@concordia.com.ar
392,Bib.Pop. Amelia Podesta de Gorostiaga,30015,1917-05-13,
3589,Bib.Pop. Carlos Reyes Miggoni,30015,1996-11-11,biblioteca3589@hotmail.com
3778,Bib.Pop. D.F.Sarmiento,30015,1980-01-01,
4189,Bib.Pop. Tierra de Inmigrantes,30015,1980-01-01,
324,Bib.Pop. Diamante,30021,,gerebasso@yahoo.com.ar
334,Bib.Pop. Luis Lorenzo Etchevehere,30021,1980-01-01,biblioteca_ramirez@yahoo.com.ar
4378,Bib. Pop. Estación Puiggari Asociación Civil,30021,2018-03-16,bibliotecaestacionpuiggari@gmail.com
385,Bib.Pop. Urquíza,30028,1909-07-18,bibliotecapopularurquiza@multichajari.com.ar 
338,Bib.Pop. Rivadavia,30028,,bibliotecapop.67@gmail.com
4355,Bib. Pop. del Saber,30028,2007-11-09,bipo_sabe@outlook.com
2596,Bib. Pop.  José Zubiaur,30028,1925-06-09,
4396,Conscripto Bernardi,30035,1940-05-13,bernardi.bibliotecapopular@gmail.com
382,Bib.Pop. D.F.Sarmiento,30035,1912-09-01,bibliofederal@hotmail.com
3614,Bib.Pop. Luz de provincia,30049,1991-01-05,luzdeprovincia@arnet.com.ar
342,Bib.Pop. Carlos Mastronardi,30049,,bibpopmastronardi@yahoo.com.ar
340,Bib.Pop. Olegario V. Andrade,30056,,institutomagnasco@hotmail.com
341,Bib.Pop. Sarmiento,30056,,bibliosarmiento@yahoo.com
2266,Bib.Pop. Francisco H. López Jordan,30056,1943-11-14,bibliotecalopezjordangchu@gmail.com
2862,Bib.Pop. Rodolfo A. García,30056,1960-06-07,
1201,Bib.Pop. Juan Bautista Alberdi,30056,1927-04-24,
4240,Bib.Pop. Manuel Belgrano,30056,2000-11-10,teresamajul@hotmail.com
375,Bib.Pop. Urdinarrain,30056,1912-05-09,
3798,Bib. Pop. Sandor Mikler,30063,1998-11-30,bpsm3798@hotmail.com
330,Bib.Pop. D.F.Sarmiento,30070,1939-08-26,
370,Bib.Pop.Esc. Urquiza,30070,1919-07-05,
3401,Bib.Pop. Santa Elena,30070,1980-01-01,bibliotecase@hotmail.com
3608,Bib.Pop.Genuina Leandro Alem,30077,1986-12-28,biblio.l.alem@hotmail.com
3290,Bib.Pop. La vieja estación,30077,1980-01-01,laviejaestacionhernandez@hotmail.com
3441,Bib.Pop. Gaspar Benavento,30077,1995-06-22,
354,Bib. Pop. Fermin Chavez,30077,,
4043,Bib.Pop. Presidente Avellaneda,30084,2001-06-06,biblioteca.avellaneda@gmail.com
1615,Bib.Pop. Orientación,30084,1932-02-21,bporientacion@arnet.com.ar
4350,Bib.Pop. Sebastián Ger Villacampa,30084,2001-08-24,
355,Bib.Pop. Del Paraná,30084,,ComisionDirectiva@bibliotecaparana.org.ar
3751,Bib.Pop. Los Aromos,30084,1980-01-01,bibliotecalosaromos@gmail.com
4000,Bib.Pop. y Costurero Laura Vicuña,30084,2000-02-06,
4013,Bib.Pop. Colibrí,30084,1980-01-01,
4111,Bib.Pop. Caminantes,30084,1980-01-01,
4054,Bib. Pop. San José de Cupertino,30084,2001-05-08,bpcup2001@yahoo.com.ar
4297,Bib. Pop. Teresita Yugdar,30084,2006-11-02,
3511,Bib.Pop. Dr. Julio Vitor,30084,1953-09-06,
4078,Bib.Pop. Ser protagonistas,30088,2003-08-21,serprotagonistas@gmail.com
3917,Bib. Pop. José Hernández,30088,1976-06-22,bibliosansalvador@yahoo.com.ar
3943,Bib.Pop. J. J. de Urquiza,30056,2000-10-24,
401,Bib.Pop. Mario Domingo Carruego,30091,1920-06-20,bibliotecacarruego@gmail.com 
364,Bib. Pop.Julian Monzon,30091,,bibliotecatala@gmail.com
886,Bib.Pop. Luz obrera,30098,1919-08-23,bluzobrera1919@yahoo.com.ar
303,Bib.Pop. El porvenir,30098,,bibliotecapopularelporvenir@yahoo.com.ar
4146,Bib. Pop. Julián Herrera,30098,1980-01-01,bibliojherrera@yahoo.com.ar
4359,Bib. Pop. San Justo,30098,2000-12-27,bibliotecapopularsanjusto@hotmail.com
4164,Bib.Pop. Páginas Mías,30098,1980-01-01,
4388,Bib. Pop. Estación Cultural,30098,2021-08-23,bibliotecapestacion@hotmail.com
328,Bib.Pop. D.F.Sarmiento,30113,1924-10-12,
383,Bib.Pop. Bartolomé Mitre,30113,,bpmitre0383@gmail.com
384,Bib.Pop. Primer Presidente Bernardino Rivadavia,30113,,
